"","name","type","allele1","allele2","rpkm","info"
"315","HS706T","DRB1","11:02","04:22",0.06,""
"316","HS706T","B","08:01","35:01'",124.82,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"317","HS706T","DQA1","05:02'","03:02'",0.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"318","HS706T","C","04:01","07:01'",127.81,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"319","HS821T","B","40:02'","35:17'",180.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"320","HS821T","DRB1","08:02'","11:02'",1.52,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"321","HS821T","DQB1","04:01'","06:04'",0.08,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"322","HS821T","C","04:01","03:04",166.74,""
"323","HS821T","DQA1","04:01","04:01",0.03,""
"324","HS821T","A","02:01","02:01",340.04,""
"325","G292CLONEA141B1","DQB1","06:02","06:02",1.5,""
"326","G292CLONEA141B1","DQA1","01:02'","05:02'",0.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"327","G292CLONEA141B1","B","07:02","07:02",23.01,""
"328","G292CLONEA141B1","A","24:02","24:02",90.21,""
"329","G292CLONEA141B1","C","07:02","07:02",10.17,""
"330","G292CLONEA141B1","DRB1","15:01","13:07",40.46,""
"331","HOS","B","52:01","52:01",28.76,""
"332","HOS","A","02:11'","02:11",72.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"333","HOS","C","12:02","12:02",48.04,""
"334","HOS","DRB1","15:02'","13:60",0.3,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"335","HOS","DQA1","02:01","02:01",0.03,""
"336","HS870T","DRB1","10:01","13:01'",1.27,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"337","HS870T","A","68:02","11:01",76.54,""
"338","HS870T","B","49:01","35:08'",42.27,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"339","HS870T","C","04:01","07:01'",49.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"340","HS870T","DQA1","01:02'","03:02'",0.04,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"341","HS870T","DQB1","03:04'","03:04",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"342","MG63","B","08:01","35:08'",11.5,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"343","MG63","DQA1","05:01","05:01",1.07,""
"344","MG63","DRB1","12:05'","14:46",1.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"345","MG63","C","07:01'","07:01",45.99,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"346","MG63","A","01:01","01:01",100.21,""
"347","MG63","DQB1","03:04'","02:02'",0.65,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"348","SAOS2","C","07:04'","06:02",192.76,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"349","SAOS2","B","44:02","13:02",208.91,""
"350","SAOS2","A","24:02","02:01",253.06,""
"351","SAOS2","DRB1","11:30'","14:76",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"352","SJSA1","B","57:03'","07:06'",517.35,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"353","SJSA1","C","18:02","15:05'",345.6,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"354","SJSA1","A","30:02","74:01",325.6,""
"355","T173","DRB1","16:05'","13:86",0.63,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"356","T173","B","08:01","44:05'",83.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"357","T173","C","02:02","07:06'",75.54,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"358","T173","A","01:01","02:01",72.16,""
"359","U2OS","DQB1","03:02'","05:03",0.34,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"360","U2OS","B","44:02","44:02",62.71,""
"361","U2OS","C","05:01","07:04'",44.88,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"362","U2OS","A","32:01'","02:01'",12.14,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"363","HS737T","B","08:01","35:01'",96.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"364","HS737T","A","03:01","01:01",148.96,""
"365","HS737T","DRB1","11:01'","01:01",0.29,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"366","HS737T","C","04:01","07:01'",112.7,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"367","HS737T","DQA1","01:02'","02:01",0.07,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"368","BT20","DRB1","13:01'","04:05'",0.35,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"369","BT20","C","03:03","12:03",38.01,""
"370","BT20","A","24:02","24:02",24.72,""
"371","BT20","DQA1","01:02'","01:02",0.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"372","BT20","B","15:01'","67:02",4.74,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"373","BT20","DQB1","06:11'","06:11",1.43,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"374","BT474","DRB1","15:01","04:05'",0.2,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"375","BT474","B","07:02","35:08'",2.43,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"376","BT474","DQB1","06:02'","03:02'",0.83,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"377","BT474","C","07:02","16:01",45.39,""
"378","BT474","A","29:02","02:46'",0.18,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"379","BT483","DQA1","05:01","01:02'",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"380","BT483","DRB1","03:01","13:27'",2.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"381","BT483","C","07:01'","03:03",52.97,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"382","BT483","B","08:01","15:01'",30.99,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"383","BT483","A","24:02","24:02",38.98,""
"384","BT483","DQB1","06:11'","02:01'",1.96,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"385","BT549","B","15:17:01","55:01",NA,""
"386","BT549","C","03:03:01","07",NA,"Non-resolved ambiguities are reported as two digit denominations"
"387","BT549","DRB1","11","13",NA,"Non-resolved ambiguities are reported as two digit denominations"
"388","BT549","DQB1","03:01:01","06:04:01",NA,""
"389","BT549","DPB1","02:01:02","04:01",NA,""
"390","BT549","DRB1","11:01","11:01",0.02,""
"391","BT549","A","01:01","02:01'",16.27,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"392","BT549","B","15:17","56:01",11.19,""
"393","BT549","C","07:01'","03:03",42.91,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"394","BT549","DQA1","03:02'","03:02",0.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"395","CAL148","A","11:01","24:18'",0.57,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"396","CAL148","B","15:78","45:01",1.34,""
"397","CAL148","C","06:02'","15:02'",16.94,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"398","CAL148","DQA1","03:02'","03:02",0.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"399","CAL148","DQB1","03:04'","02:02'",0.66,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"400","CAL148","DRB1","03:03'","14:01'",0.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"401","EFM19","B","35:01","44:04'",0.56,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"402","EFM19","C","16:01","03:02'",10.36,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"403","EFM19","DQB1","06:04'","06:04",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"404","EFM19","A","29:02","33:03'",3.16,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"405","HCC1187","A","31:01","01:01",121.28,""
"406","HCC1187","DQB1","05:01","05:01",1.36,""
"407","HCC1187","DRB1","01:01","03:01'",1.53,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"408","HCC1187","DQA1","01:02'","01:02",0.18,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"409","HCC1187","B","08:01","40:01'",315.31,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"410","HCC1187","C","07:01'","03:04",171.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"411","HCC1395","DQA1","03:02'","05:02'",0.2,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"412","HCC1395","DRB1","03:01'","04:05'",2.18,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"413","HCC1395","C","07:01'","06:02",281.28,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"414","HCC1395","DQB1","02:02'","05:01",0.22,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"415","HCC1395","A","29:02","29:02",64.51,""
"416","HCC1395","B","08:01","45:01",279.76,""
"417","HCC1500","B","15:10'","15:10",3.69,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"418","HCC1500","A","02:02'","02:02",17.6,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"419","HCC1500","DRB1","03:08'","04:08",0.07,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"420","HCC1500","DQB1","06:13'","06:13",0.02,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"421","HCC1500","DQA1","01:02'","05:02'",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"422","HCC1500","C","03:04","04:01",25.89,""
"423","HCC1599","B","13:02","08:01",9.61,""
"424","HCC1599","C","06:02","07:01'",25.99,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"425","HCC1599","DRB1","07:01","04:05'",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"426","HCC1599","A","02:01'","01:01",12.97,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"427","HCC1806","B","51:01'","15:03'",117.8,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"428","HCC1806","DQB1","06:02'","06:02",3.86,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"429","HCC1806","A","68:01","23:01",147.39,""
"430","HCC1806","C","02:02","02:02",195.37,""
"431","HCC1806","DRB1","11:01","14:76",0.94,""
"432","HCC1806","DQA1","01:02'","01:02",0.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"433","HCC1937","DRB1","15:01'","08:01'",1.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"434","HCC1937","DQB1","06:02'","06:02",3.35,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"435","HCC1937","DQA1","01:02'","05:02'",0.09,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"436","HCC1937","A","23:01","24:02",305.18,""
"437","HCC1937","C","07:02","03:04",163.32,""
"438","HCC1937","B","81:03","40:16'",109.29,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"439","HCC202","A","32:01'","32:01",6.28,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"440","HCC202","B","27:07'","27:07",15.43,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"441","HCC202","C","15:02'","15:02",23.28,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"442","HCC202","DQB1","03:04'","03:04",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"443","HCC202","DRB1","04:05'","04:05",0.13,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"444","HCC202","DQA1","05:02'","03:02'",0.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"445","HCC2157","A","30:01","02:02",45.25,""
"446","HCC2157","C","17:01","17:01",23.84,""
"447","HCC2157","DRB1","11:30'","01:16",0.08,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"448","HCC2157","DQA1","01:02'","01:02",0.12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"449","HCC2157","B","41:02","42:01",9.26,""
"450","HCC2157","DQB1","06:09'","04:01'",5.15,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"451","HCC38","A","03:01","03:01",249.94,""
"452","HCC38","DQA1","01:02'","03:02'",0.48,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"453","HCC38","B","35:03'","35:03",164.64,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"454","HCC38","DRB1","15:01","13:07",3.46,""
"455","HCC38","C","12:03","12:03",158.92,""
"456","HCC38","DQB1","06:02'","06:02",10.13,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"457","HCC70","DRB1","01:02","07:01",4.51,""
"458","HCC70","C","16:01","16:01",193.04,""
"459","HCC70","A","30:02'","03:01",102.56,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"460","HCC70","DQB1","05:01","05:01",0.61,""
"461","HCC70","B","78:01","15:16",190.76,""
"462","HDQP1","B","38:01","35:01",406.21,""
"463","HDQP1","C","12:03","02:02",386.47,""
"464","HDQP1","A","01:01","26:08'",318.83,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"465","HDQP1","DRB1","11:02'","07:11",0.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"466","HDQP1","DQA1","01:02'","01:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"467","HS578T","B","35","40",NA,"Non-resolved ambiguities are reported as two digit denominations"
"468","HS578T","C","03:04:01","04",NA,"Non-resolved ambiguities are reported as two digit denominations"
"469","HS578T","DRB1","01","15:01:01",NA,"Non-resolved ambiguities are reported as two digit denominations"
"470","HS578T","DQB1","05:01:01","06:02",NA,""
"471","HS578T","DPB1","04:01","78:01",NA,""
"472","HS578T","DQA1","03:02'","03:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"473","HS578T","DRB1","07:01","03:05'",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"474","HS578T","C","04:01","03:04",135.82,""
"475","HS578T","A","03","24",NA,"Non-resolved ambiguities are reported as two digit denominations"
"476","HS578T","A","24:02","03:01",264.44,""
"477","HS578T","B","40:01'","35:03",136.46,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"478","JIMT1","DQA1","02:01","02:01",0.04,""
"479","JIMT1","C","07:06'","03:04",211.52,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"480","JIMT1","DRB1","15:01'","15:01",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"481","JIMT1","B","08:01","40:01'",54.43,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"482","JIMT1","A","68:01","03:01",95.23,""
"483","KPL1","B","18:01'","44:02'",0.34,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"484","KPL1","C","05:01","05:01",35.67,""
"485","KPL1","A","02:01","02:01",25.39,""
"486","KPL1","DQB1","06:11'","02:02'",0.39,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"487","KPL1","DRB1","11:09","15:02'",0.13,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"488","KPL1","DQA1","05:02'","05:02",0.07,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"489","MDAMB134VI","DQB1","03:02'","06:13'",0.47,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"490","MDAMB134VI","DQA1","03:02'","05:02'",0.15,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"491","MDAMB134VI","DRB1","14:21","14:21",0.04,""
"492","MDAMB134VI","B","40:01","35:01'",4.38,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"493","MDAMB134VI","A","24:02'","11:01",8.52,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"494","MDAMB134VI","C","03:04'","04:01",23.01,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"495","MDAMB157","DQB1","06:02'","06:02",0.09,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"496","MDAMB157","DQA1","01:02'","03:02'",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
